id,Cosine_Sim_1_2,Cosine_Sim_1_s,Cosine_Sim_2_s,Jaccard_Sim_1_2,Jaccard_Sim_1_s,Jaccard_Sim_2_s,BLEU_Sim_1_2,BLEU_Sim_1_s,BLEU_Sim_2_s,ROUGE_L_Sim_1_2,ROUGE_L_Sim_1_s,ROUGE_L_Sim_2_s,BLEURT_Sim_1_2,BLEURT_Sim_1_s,BLEURT_Sim_2_s
26qd6a,0.6320041341411713,0.19650655180241589,0.22377750088170584,0.1956521739130435,0.03070175438596491,0.04,7.194449388549722e-232,1.2751495852793276e-231,1.2882297539194154e-231,0.16755319148936174,0.02892561983471074,0.039473684210526314,0.4760585427284241,0.4829055666923523,0.4940672516822815
26qoe3,0.4842309743285702,0.07151064923260456,0.05218828696015492,0.14906832298136646,0.03980099502487562,0.04060913705583756,7.396623993445689e-232,1.1996858274612072e-231,1.185814295932958e-231,0.15458937198067632,0.03225806451612904,0.034129692832764506,0.41881459951400757,0.4565916061401367,0.4504810571670532
26r3cz,0.42278119752499216,0.09475439594781214,0.24577188361575356,0.14461538461538462,0.046511627906976744,0.07065217391304347,7.256155180383938e-232,1.1623211895870021e-231,1.1623211895870021e-231,0.14825174825174825,0.024742268041237112,0.0625,0.3930824398994446,0.40685033798217773,0.4417213797569275
26r75u,0.34670948474459284,0.006786056332692686,0.04421619659497843,0.18414322250639387,0.0076045627376425855,0.018018018018018018,7.173916189462657e-232,1.3192937256748264e-231,1.3040392114580104e-231,0.12967581047381546,0.007858546168958744,0.024922118380062308,0.4766086935997009,0.3734700679779053,0.44845855236053467
26sncd,0.25824518201073754,0.1273859531077336,0.1866630361141976,0.1273209549071618,0.044673539518900345,0.08762886597938144,7.48561736832342e-232,1.0436490795080227e-231,1.0284092358972678e-231,0.1205164992826399,0.05737704918032788,0.07430340557275542,0.4975978136062622,0.3664191663265228,0.46295320987701416
26t5cn,0.3809582114458268,0.1035335193846358,0.1340635320574578,0.13836477987421383,0.027149321266968326,0.05421686746987952,7.18549817177304e-232,1.22678384792578e-231,1.2404930577393217e-231,0.15104895104895105,0.029227557411273485,0.06428571428571428,0.4634016752243042,0.4416791796684265,0.4047355055809021
26tdpn,0.42994592438981577,0.16845577510122353,0.27975219141259544,0.16981132075471697,0.07165109034267912,0.08928571428571429,6.879264900128213e-232,8.742189654274632e-232,8.792579001013853e-232,0.13544018058690746,0.07313195548489666,0.08726003490401396,0.4549218416213989,0.3614063858985901,0.4088538885116577
26tiyz,0.4506819236058494,0.021649431199137495,0.029173073655823084,0.21212121212121213,0.01171875,0.01951219512195122,7.330038100536913e-232,1.297691073101132e-231,1.297691073101132e-231,0.13947696139476962,0.011450381679389311,0.026058631921824105,0.4286429286003113,0.3016297221183777,0.39023613929748535
26uk3u,0.5813322585176854,0.22220897956346064,0.29025756197923,0.15249266862170088,0.07476635514018691,0.09606986899563319,7.176942051949268e-232,1.0367403844225007e-231,1.0458755435302978e-231,0.1466275659824047,0.07425742574257425,0.08854166666666667,0.452086865901947,0.46695876121520996,0.47955048084259033
26v18p,0.40671310354090157,0.17071501130911407,0.2236299202403813,0.17522658610271905,0.0782312925170068,0.13402061855670103,7.71511822752036e-232,9.032737839780464e-232,8.805793363805523e-232,0.14469453376205785,0.06827309236947791,0.11184210526315788,0.46777504682540894,0.45154130458831787,0.4662821888923645
26v1bm,0.4133760241201896,0.008637764842428723,0.04648449190232243,0.12777777777777777,0.010416666666666666,0.013333333333333334,6.873387371429669e-232,1.480315894023257e-231,1.480315894023257e-231,0.14168937329700276,0.01038961038961039,0.010958904109589041,0.47414207458496094,0.48899775743484497,0.47362416982650757
26v2uy,0.23276024231567086,0.04762491277420585,0.062143850489723526,0.11042944785276074,0.021052631578947368,0.02617801047120419,7.366995812706608e-232,1.3192937256748264e-231,1.3192937256748264e-231,0.11127379209370426,0.01834862385321101,0.029090909090909087,0.36093854904174805,0.4591798782348633,0.44013071060180664
26v3dz,0.5450416633284257,0.14889609499989662,0.22938696845284487,0.21689497716894976,0.05144694533762058,0.05925925925925926,6.787418742690714e-232,1.0755098666385487e-231,1.0755098666385487e-231,0.17372421281216072,0.04332129963898917,0.06021505376344086,0.5037227869033813,0.36324000358581543,0.4170840382575989
26x7zp,0.591747992146213,0.21051651480074626,0.13760567768918758,0.23622047244094488,0.02527075812274368,0.02643171806167401,7.058176726164787e-232,1.1905798881151556e-231,1.1905798881151556e-231,0.1849568434032059,0.03734439834024896,0.04177545691906005,0.5071057677268982,0.47628211975097656,0.45479756593704224
26xa6g,0.5448817821954524,0.18796671388283023,0.17500270162983803,0.22285714285714286,0.07042253521126761,0.07806691449814127,6.59864030558252e-232,9.010240186057185e-232,8.669612184277444e-232,0.2245989304812834,0.10020040080160321,0.10021786492374728,0.42237770557403564,0.3149012327194214,0.3996012210845947
26xma0,0.42297379343384967,0.060503577725887374,0.031202718227835022,0.1853932584269663,0.008438818565400843,0.009950248756218905,7.263071090496343e-232,1.4555112072788072e-231,1.4555112072788072e-231,0.14341590612777055,0.004228329809725159,0.006369426751592356,0.4227554202079773,0.4016399383544922,0.38855987787246704
26xp5a,0.3390712864675927,0.11989445542758717,0.2368923054503924,0.13802083333333334,0.056140350877192984,0.10047846889952153,7.354939332136152e-232,1.0368051099034126e-231,1.0368051099034126e-231,0.12005856515373353,0.06263982102908276,0.07514450867052024,0.3786744773387909,0.3110399842262268,0.43269383907318115
26xwi1,0.5071758353412011,0.06147840859635303,0.12187928009530487,0.15083798882681565,0.06159420289855073,0.09486166007905138,7.147192429077099e-232,8.848811591529886e-232,8.776570352178985e-232,0.12257100149476831,0.06823027718550106,0.0975609756097561,0.4182559847831726,0.3241041898727417,0.3514714241027832
26y51j,0.4640760055568664,0.08259289713401294,0.10526039716440154,0.203579418344519,0.06031746031746032,0.06624605678233439,6.593227822058426e-232,9.622664505774807e-232,9.622664505774807e-232,0.16438356164383564,0.04363636363636364,0.06486486486486485,0.4883578419685364,0.407548725605011,0.4074589014053345
26y76e,0.5560170096640275,0.32731340481988797,0.2820910715743776,0.13398692810457516,0.06451612903225806,0.09375,7.389455630125459e-232,9.096266553348e-232,8.955196436515298e-232,0.15544041450777202,0.07888631090487239,0.09523809523809525,0.4500854015350342,0.32917320728302,0.4176379442214966
26ysbq,0.08426607336798635,0.0902178005404975,0.028593056251905325,0.05853658536585366,0.09871244635193133,0.0661764705882353,1.0185520843175319e-231,8.538847196458556e-232,8.417698103737187e-232,0.060422960725075525,0.08205128205128205,0.06857142857142857,0.4578590989112854,0.3880007863044739,0.42683565616607666
26yuxa,0.4889376908542031,0.16565274191144214,0.21878173564562808,0.1711229946524064,0.06779661016949153,0.09252669039145907,7.059457333766315e-232,8.714050401491781e-232,8.656146528028526e-232,0.13350785340314136,0.06980802792321117,0.09153318077803205,0.4764735698699951,0.3853648900985718,0.3562324345111847
26zay9,0.4008433739831877,0.14538275595457126,0.23420891617907105,0.13664596273291926,0.08189655172413793,0.125,6.836705095980429e-232,8.704698340968809e-232,8.704698340968809e-232,0.1333333333333333,0.09478672985781991,0.1179245283018868,0.44473475217819214,0.4694702625274658,0.46168267726898193
26zbhz,0.6170422901427393,0.2431990368915968,0.22462363943145056,0.2388888888888889,0.08791208791208792,0.0975609756097561,6.777697919599741e-232,8.746475003745455e-232,8.68144093905967e-232,0.19562419562419564,0.09195402298850575,0.09185803757828812,0.36470386385917664,0.3632798194885254,0.3806482255458832
270im5,0.2667831752275813,0.11852081644751461,0.1409060114171019,0.13953488372093023,0.037914691943127965,0.10112359550561797,7.422064286500329e-232,1.1254386667383965e-231,1.1254386667383965e-231,0.18066561014263074,0.04411764705882353,0.08080808080808081,0.4084964990615845,0.4826785922050476,0.4728596806526184
270t2i,0.3148429187304199,0.2568028625180291,0.2541553949294597,0.14150943396226415,0.018018018018018018,0.04375,7.837801497319436e-232,1.3139703068575575e-231,1.3139703068575575e-231,0.14814814814814814,0.023201856148491882,0.05622489959839357,0.500005304813385,0.4597989320755005,0.4800945520401001
270vdr,0.435466439248703,0.10500926341378196,0.03741521866790884,0.183206106870229,0.0311284046692607,0.04838709677419355,6.849730090104721e-232,1.1172988654576435e-231,1.1172988654576435e-231,0.12244897959183675,0.0261437908496732,0.031168831168831165,0.40291184186935425,0.4612213969230652,0.4406222701072693
270y9g,0.3800290225693271,0.1455914101392722,0.20593941165524865,0.12605042016806722,0.06263048016701461,0.09761904761904762,7.008232406629e-232,6.603489295015864e-232,6.3767445263374076e-232,0.12191582002902757,0.08878504672897196,0.11096433289299867,0.371412456035614,0.32836347818374634,0.34736183285713196
2719zi,0.6285400462300786,0.16213706849209464,0.1889044151357013,0.17888563049853373,0.02727272727272727,0.047619047619047616,6.84086953021767e-232,1.2059620205018596e-231,1.2303372054771081e-231,0.14435695538057744,0.022172949002217293,0.05013927576601671,0.4567825198173523,0.45644158124923706,0.45072150230407715
271di3,0.36727813441976087,0.036491205749201096,0.08838863449853694,0.14805194805194805,0.020689655172413793,0.05,7.39592909724424e-232,1.0556810861787829e-231,1.0556810861787829e-231,0.13202247191011235,0.0285132382892057,0.048442906574394456,0.44845008850097656,0.3879067003726959,0.43214166164398193
271fwz,0.3231532382298803,0.14276334819606146,0.1935122307012999,0.13921113689095127,0.043824701195219126,0.05017921146953405,6.454320383035858e-232,1.0931616654031189e-231,1.0931616654031189e-231,0.14477766287487073,0.02517985611510791,0.03711340206185568,0.45387840270996094,0.36594539880752563,0.37963831424713135
271jm8,0.29600947402686434,0.04332243194182185,0.0975883563339058,0.08904109589041095,0.0064516129032258064,0.022988505747126436,7.499705381275468e-232,1.5142583533814284e-231,1.5142583533814284e-231,0.12639405204460968,0.007017543859649123,0.02973977695167286,0.4004531502723694,0.39418691396713257,0.3995985984802246
271pcu,0.3476930479770371,0.15973159927891484,0.08945846898588176,0.13069908814589665,0.055,0.054901960784313725,7.010647456577802e-232,9.512421065519574e-232,9.583680135440798e-232,0.14263074484944532,0.06606606606606606,0.06306306306306306,0.4201101064682007,0.48386621475219727,0.4151691198348999
271rlp,0.4809930257437756,0.18129091048581816,0.16599698497547308,0.14985590778097982,0.029787234042553193,0.043243243243243246,7.371928521069633e-232,1.223255135964507e-231,1.223255135964507e-231,0.1406896551724138,0.02247191011235955,0.03797468354430379,0.448805570602417,0.4854986071586609,0.5010111927986145
271v9f,0.5826182010459227,0.15882272256658136,0.24464033180860748,0.19047619047619047,0.053061224489795916,0.05454545454545454,6.605877048431023e-232,9.749353037080243e-232,9.749353037080243e-232,0.16585365853658535,0.04845814977973568,0.07755102040816327,0.5023442506790161,0.38913047313690186,0.4261847734451294
271y8d,0.48113145097544047,0.13361169892880778,0.19148780666348292,0.2175226586102719,0.045081967213114756,0.07172995780590717,7.025118867224324e-232,1.0369562146381545e-231,1.0369562146381545e-231,0.13793103448275862,0.04106776180698152,0.07197943444730077,0.47159290313720703,0.4096561670303345,0.4683421850204468
2720d7,0.5092700458419642,0.05112159668197285,0.08773387768821068,0.14469453376205788,0.019138755980861243,0.03508771929824561,7.173337346271533e-232,1.2472810962229098e-231,1.1770551172392112e-231,0.1409295352323838,0.022988505747126436,0.037037037037037035,0.4526106119155884,0.4609330892562866,0.4174250364303589
2721bu,0.4481210924696012,0.14299692156138114,0.1886771954666594,0.11746987951807229,0.03125,0.05128205128205128,7.195588185969017e-232,1.2302200583960162e-231,1.2719814873007882e-231,0.12256267409470752,0.02293577981651376,0.05063291139240506,0.45145273208618164,0.46716195344924927,0.48848921060562134
2722lh,0.39010159313405396,0.19243741698440872,0.21353086434496163,0.18783068783068782,0.07553956834532374,0.07636363636363637,6.995501686664742e-232,9.38504236614691e-232,9.38504236614691e-232,0.1548223350253807,0.06576402321083172,0.0935412026726058,0.3198356032371521,0.36078783869743347,0.4027021527290344
272a9a,0.4763774247581348,0.161750822084695,0.15635883153009195,0.2107843137254902,0.0163265306122449,0.019083969465648856,6.58661921561284e-232,1.3798913356898606e-231,1.3798913356898606e-231,0.15717539863325738,0.01327433628318584,0.02232142857142857,0.43606728315353394,0.4101220965385437,0.36374545097351074
273jyn,0.425899131233944,0.0964027790048596,0.12391882645631208,0.17857142857142858,0.07803468208092486,0.09510086455331412,7.05250912915637e-232,7.552926233474595e-232,7.632025252175636e-232,0.141643059490085,0.08598726114649681,0.1206896551724138,0.35310256481170654,0.24791599810123444,0.2711305320262909
273xii,0.4570526447841828,0.021964709746648728,0.1507083589905916,0.15144230769230768,0.014218009478672985,0.021352313167259787,6.798646170694925e-232,1.4256605770826504e-231,1.4256605770826504e-231,0.12725090036014405,0.015189873417721518,0.021739130434782608,0.4442058801651001,0.4773663878440857,0.47187864780426025
274ky3,0.39846608450004495,0.3356726374045786,0.23112680664572227,0.14603174603174604,0.05511811023622047,0.10454545454545454,7.16848840455897e-232,8.54457989334043e-232,8.54457989334043e-232,0.15797317436661698,0.09689922480620154,0.11253196930946292,0.49269336462020874,0.42628639936447144,0.4457525610923767
274wut,0.6112683559395662,0.20741108555151214,0.30042214047533833,0.15789473684210525,0.08482142857142858,0.11299435028248588,7.543288809357458e-232,1.0059332755338852e-231,9.971469906067022e-232,0.1497659906396256,0.07488986784140969,0.11003236245954692,0.4209764003753662,0.4078661799430847,0.4451060891151428
2756yp,0.4340658197401041,0.19592592313830534,0.2628496075096208,0.1893687707641196,0.0625,0.08823529411764706,7.324846901849712e-232,1.1217867005881972e-231,1.1337861261109773e-231,0.14715719063545152,0.052631578947368425,0.072992700729927,0.47420334815979004,0.36120349168777466,0.4530159831047058
2762v8,0.4731154629004379,0.43604865145037536,0.4465530684114337,0.1988472622478386,0.10915492957746478,0.10746812386156648,7.10153020563761e-232,5.75489345493083e-232,5.7233586053566985e-232,0.16923076923076924,0.11801730920535013,0.11854360711261644,0.43675708770751953,0.3945159316062927,0.4139435887336731
276dgv,0.36188110747132385,0.3452756952709275,0.15973129812705542,0.1804733727810651,0.092,0.0975609756097561,6.951836145749494e-232,9.330238015730882e-232,9.09383750451692e-232,0.1447368421052632,0.08745247148288973,0.08133971291866027,0.4279080629348755,0.38476264476776123,0.4284922480583191
276o7z,0.4268392255845632,0.17640244275039746,0.2269086584335997,0.14320388349514562,0.03418803418803419,0.03162055335968379,6.3710472441691604e-232,1.3014440956899565e-231,1.3142677534656346e-231,0.1452894438138479,0.03508771929824561,0.026258205689277895,0.40372389554977417,0.4253334403038025,0.4167109727859497
276th6,0.3752523954354451,0.20630823244904542,0.2729149051052894,0.1724137931034483,0.10943396226415095,0.1111111111111111,6.994446000874568e-232,8.223925631745235e-232,7.985296450690433e-232,0.12852664576802508,0.096,0.116751269035533,0.4614941477775574,0.41752469539642334,0.44107502698898315
277adu,0.3141272777917464,0.020365798460973285,0.05660689936773629,0.13846153846153847,0.02926829268292683,0.043243243243243246,7.244248269687037e-232,1.2882297539194154e-231,1.2882297539194154e-231,0.12634822804314327,0.024999999999999998,0.028268551236749116,0.4360564351081848,0.4458829164505005,0.3417513966560364
277qw2,0.6121707785160602,0.36628066350438054,0.3498248752441942,0.2150170648464164,0.1206896551724138,0.10860655737704918,7.581681548774095e-232,6.063080093596931e-232,5.8800622977195765e-232,0.19875776397515527,0.13628318584070798,0.12195121951219512,0.4197283387184143,0.3290974497795105,0.33409613370895386
277ro7,0.3709559260769239,0.08833235762018697,0.18824539083960978,0.17365269461077845,0.06607929515418502,0.0847457627118644,7.146987981162452e-232,9.912201486661217e-232,1.0054859752873839e-231,0.15820895522388057,0.06496519721577726,0.07046070460704608,0.4569588899612427,0.40386611223220825,0.4165213108062744
277sj5,0.35776699229835485,0.3199233902149189,0.2405910525929717,0.13354037267080746,0.05339805825242718,0.07936507936507936,7.212572697655974e-232,1.1169846496687651e-231,1.1169846496687651e-231,0.15477996965098634,0.060046189376443425,0.06896551724137931,0.4194223880767822,0.30771175026893616,0.43492740392684937
2787mq,0.4750581104351798,0.17061283074199307,0.30873764312264174,0.14857142857142858,0.07224334600760456,0.1092436974789916,7.357387847853288e-232,9.270597139278658e-232,9.270597139278658e-232,0.12669683257918554,0.07311827956989247,0.11229946524064172,0.4463357925415039,0.40769195556640625,0.512727677822113
278ba5,0.6399514156335825,0.05276712276446725,0.13980757146060002,0.1628440366972477,0.007326007326007326,0.023809523809523808,6.855145333247423e-232,1.3294684123452975e-231,1.3631525068258396e-231,0.15949632738719832,0.007104795737122557,0.024038461538461536,0.4519615173339844,0.3880096673965454,0.35864752531051636
278fmz,0.368870892584584,0.0,0.0,0.18466898954703834,0.0,0.0,7.236144423541363e-232,1.7906780814184342e-231,1.7906780814184342e-231,0.1677018633540373,0.0,0.0,0.49421757459640503,0.45367658138275146,0.3614681363105774
279o1u,0.5141084672728347,0.25738404105415663,0.21164509448207186,0.25,0.056074766355140186,0.07103825136612021,7.160798650357074e-232,1.127868179146789e-231,1.116863271275353e-231,0.1669394435351882,0.04177545691906005,0.06711409395973154,0.5201447606086731,0.45085519552230835,0.433302640914917
27af6f,0.4983947490348892,0.2235783392274588,0.2429540650637545,0.1761194029850746,0.06884057971014493,0.11842105263157894,7.00731922237499e-232,8.967889872250117e-232,8.894676483985203e-232,0.16194331983805668,0.09195402298850576,0.10705596107055962,0.449673056602478,0.40695828199386597,0.4409556984901428
27aoa3,0.5655226398246385,0.06904081029067476,0.1093785509001252,0.21264367816091953,0.04230769230769231,0.05725190839694656,6.7895371873634e-232,9.398105789888543e-232,9.32608434661817e-232,0.2097902097902098,0.05985915492957747,0.07488986784140969,0.44430261850357056,0.4075791835784912,0.366616815328598
27aze0,0.3119171643505233,0.049969950228340915,0.12256737189559001,0.15363128491620112,0.03404255319148936,0.061611374407582936,7.126185822017858e-232,1.171080823333991e-231,1.2108346935553883e-231,0.12121212121212122,0.03818615751789976,0.07142857142857144,0.43365252017974854,0.4309017062187195,0.4828377962112427
27b46s,0.4428845266995238,0.00504168316631779,0.005128755616160605,0.16109422492401215,0.005319148936170213,0.009852216748768473,7.012402379729729e-232,1.4549502084437568e-231,1.4698747273465385e-231,0.15462610899873255,0.00425531914893617,0.006042296072507553,0.5045610666275024,0.3017999529838562,0.32920801639556885
27bb26,0.4880360576473252,0.032529748648521165,0.08293674326429819,0.21914357682619648,0.03272727272727273,0.04182509505703422,7.30259592079418e-232,1.1276691377238048e-231,1.1363776541614651e-231,0.19804741980474197,0.03333333333333333,0.03674540682414698,0.36327314376831055,0.3187442421913147,0.42091214656829834
27beo4,0.4202288862479472,0.21139441383572652,0.2153031894264459,0.18029739776951673,0.07231404958677685,0.09129511677282377,6.718080498693094e-232,7.324449638176032e-232,7.438631310580271e-232,0.14467253176930595,0.10227272727272727,0.11821471652593486,0.44603753089904785,0.30935192108154297,0.3425043225288391
27bkke,0.2926944247132895,0.029143241596153297,0.02059747857959808,0.13564668769716087,0.0045045045045045045,0.006756756756756757,7.53418227996184e-232,1.4853527680635705e-231,1.504522574896375e-231,0.12328767123287669,0.005208333333333333,0.009433962264150943,0.37251049280166626,0.41557931900024414,0.2615656852722168
27c20q,0.6404935098908227,0.22814384629878998,0.25806937322357304,0.21303258145363407,0.06825938566552901,0.08620689655172414,6.58716795964411e-232,8.678053059023933e-232,8.611549667801265e-232,0.18791946308724833,0.11867364746945899,0.11460258780036968,0.4375631809234619,0.3905205726623535,0.40810471773147583
27cimp,0.4256734023200197,0.27053543536244695,0.36147656984984955,0.17149758454106281,0.08074534161490683,0.10932475884244373,7.117255046388728e-232,8.929567427720804e-232,8.974781872683985e-232,0.16484848484848486,0.0840630472854641,0.10566037735849057,0.46140891313552856,0.45383888483047485,0.46445393562316895
27cw34,0.6040064371085789,0.11259572108867912,0.1781028614046442,0.21608040201005024,0.016891891891891893,0.041666666666666664,6.937666293962218e-232,1.2426007844386526e-231,1.2531770638407341e-231,0.194954128440367,0.01869158878504673,0.04221635883905014,0.4670066237449646,0.3927192687988281,0.4218481183052063
27d690,0.6827859593330781,0.29017888899430255,0.38966184753041067,0.25340599455040874,0.09157509157509157,0.11904761904761904,7.011985852231725e-232,9.946226506731938e-232,9.946226506731938e-232,0.21343873517786563,0.07048458149779735,0.109979633401222,0.4294890761375427,0.4406657814979553,0.4290299415588379
27ddpw,0.5774717679700859,0.06581067613009974,0.1408060741803611,0.13622291021671826,0.008403361344537815,0.02962962962962963,7.775939107913716e-232,1.54417990232541e-231,1.54417990232541e-231,0.12082670906200317,0.009029345372460496,0.030303030303030304,0.4794048070907593,0.4386644959449768,0.30657634139060974
27dsln,0.45860959188221323,0.0957300299999213,0.11353601658618105,0.16621253405994552,0.05426356589147287,0.07555555555555556,7.166481213364885e-232,1.0484256302793148e-231,1.0326553388195151e-231,0.144,0.07039337474120082,0.09768637532133677,0.43058353662490845,0.46373146772384644,0.41462695598602295
27dy0a,0.4484308087742591,0.19927621690364247,0.21332322482210497,0.1883656509695291,0.02586206896551724,0.0365296803652968,7.068443192170412e-232,1.2756601557861916e-231,1.2756601557861916e-231,0.1394169835234474,0.0205761316872428,0.029154518950437316,0.5040575861930847,0.4046279191970825,0.44728708267211914
27e4rb,0.41987855162204807,0.21534512403187445,0.19759008335557293,0.19667590027700832,0.05859375,0.07434944237918216,6.77585596599151e-232,9.398105789888543e-232,9.32608434661817e-232,0.15609756097560978,0.07076350093109869,0.09354120267260578,0.47619783878326416,0.37541526556015015,0.43411725759506226
27ea7l,0.4179537051879966,0.09655831345940846,0.2511329713584156,0.15885416666666666,0.060240963855421686,0.08914728682170543,6.63298564467678e-232,9.945861112029132e-232,9.945861112029132e-232,0.1421911421911422,0.04417670682730923,0.0823045267489712,0.4420711398124695,0.38619548082351685,0.39885300397872925
27enat,0.3136476957825925,0.13644889281321845,0.22549683346811328,0.13777777777777778,0.07713498622589532,0.12634408602150538,6.640502948064439e-232,7.834676241036556e-232,7.88090052503489e-232,0.12653061224489798,0.09395973154362415,0.11394302848575713,0.4573352336883545,0.37284278869628906,0.3833540081977844
27eq8i,0.5172418798360482,0.34892474189885936,0.2146445487067814,0.19135802469135801,0.024896265560165973,0.05917159763313609,7.547055158508731e-232,1.2508498911928379e-231,1.2618716599477826e-231,0.1843191196698762,0.02862985685071575,0.056737588652482275,0.4568031430244446,0.41868627071380615,0.439225971698761
27erkv,0.5645553027219452,0.16389222983214644,0.17181491330924956,0.19672131147540983,0.06578947368421052,0.09090909090909091,7.140537359797112e-232,9.084420972129507e-232,8.848260060958184e-232,0.15514809590973203,0.06476190476190476,0.08695652173913043,0.4673566222190857,0.37045273184776306,0.38978496193885803
27ewti,0.44476974210457587,0.03708663461069654,0.05205439614241417,0.1513353115727003,0.0211864406779661,0.023952095808383235,7.473140542583575e-232,1.329704741287601e-231,1.329704741287601e-231,0.12420382165605098,0.015424164524421594,0.015094339622641508,0.4331821799278259,0.42348819971084595,0.41584813594818115
27ez8a,0.47066057113785853,0.10514552899548953,0.17558233728187264,0.16752577319587628,0.03896103896103896,0.047058823529411764,6.926421598611778e-232,1.0853291953783732e-231,1.077011883696404e-231,0.15845824411134904,0.02707275803722504,0.04962779156327543,0.47623151540756226,0.3757060766220093,0.42210525274276733
27fiat,0.6486159045522429,0.005297926708140591,0.015549922169516294,0.2507936507936508,0.005050505050505051,0.009852216748768473,7.173085300897795e-232,1.5319719891192393e-231,1.5319719891192393e-231,0.15007656967840735,0.006211180124223602,0.011730205278592377,0.4544674754142761,0.3567650616168976,0.40696263313293457
27ganb,0.3479118239604482,0.18810531683502682,0.23815382739988994,0.12718204488778054,0.07518796992481203,0.08108108108108109,6.907429984336084e-232,9.832170661589085e-232,9.977872137233784e-232,0.1283018867924528,0.08433734939759036,0.07744874715261958,0.4448467493057251,0.38313108682632446,0.4280925989151001
27gxm8,0.508457139300137,0.14767266972026546,0.19872886172527432,0.15089514066496162,0.08333333333333333,0.1079136690647482,6.585765273130505e-232,8.948310467228326e-232,9.015343694297338e-232,0.1565217391304348,0.06525911708253358,0.08620689655172414,0.4524475932121277,0.4355696439743042,0.41416072845458984
27h9zz,0.3138071341501906,0.20805017846356655,0.20832384673264537,0.14246575342465753,0.10135135135135136,0.11952191235059761,7.385786951528037e-232,8.428073458644137e-232,8.486001770978601e-232,0.14016172506738545,0.09137055837563451,0.09382716049382717,0.43907707929611206,0.43975120782852173,0.44187670946121216
27hk4w,0.43067495925473664,0.030346904308958162,0.04980384601030496,0.1831831831831832,0.01990049751243781,0.024752475247524754,6.903142864119163e-232,1.3584069082388692e-231,1.377957355695106e-231,0.15442092154420922,0.0163265306122449,0.024169184290030208,0.4967464804649353,0.46627557277679443,0.4672532081604004
27hkwg,0.4987234543924479,0.22976962953835345,0.23577730207679068,0.1827956989247312,0.11244979919678715,0.09259259259259259,6.833130003834108e-232,9.494650726269854e-232,9.494650726269854e-232,0.15312131919905772,0.07734806629834255,0.0815450643776824,0.46410584449768066,0.4260038137435913,0.4573631286621094
27i07r,0.3796675413424744,0.1393195310493743,0.20586086683063964,0.13520408163265307,0.050724637681159424,0.09057971014492754,6.80074539783433e-232,9.041310440818579e-232,9.041310440818579e-232,0.1544477028347996,0.06686046511627908,0.10586011342155008,0.4892820715904236,0.3723301887512207,0.3972204327583313
27i0gw,0.33919429583015404,0.19473190288913972,0.15188785050270645,0.1226158038147139,0.03896103896103896,0.06666666666666667,6.786786655762134e-232,1.0843991337998423e-231,1.0843991337998423e-231,0.13801169590643272,0.028169014084507043,0.06860158311345646,0.34096431732177734,0.46326422691345215,0.41574597358703613
27i3gx,0.08801211442871695,0.02608272936104929,0.09262366881209394,0.06896551724137931,0.0055248618784530384,0.06521739130434782,1.1102577717991281e-231,1.501620878508543e-231,1.501620878508543e-231,0.07382550335570469,0.007692307692307692,0.11538461538461539,0.3616841435432434,0.26696449518203735,0.285460889339447
27i6n7,0.1738843488845465,0.06663645949074157,0.0863451635543378,0.07749077490774908,0.024390243902439025,0.08433734939759036,9.725070524674288e-232,1.1960939134177614e-231,1.1592466907427538e-231,0.06971677559912853,0.019559902200488997,0.07547169811320754,0.49387210607528687,0.35960403084754944,0.4558647871017456
27i7ii,0.5416276012289204,0.053840874173543135,0.047220416240755174,0.1798780487804878,0.0,0.0,7.029710538901669e-232,1.666413723655783e-231,1.666413723655783e-231,0.15859030837004404,0.0,0.0,0.48622000217437744,0.4181000590324402,0.4656254053115845
27ig7z,0.44371046917400503,0.15960798069598597,0.18063433284705646,0.14457831325301204,0.04416403785488959,0.057432432432432436,6.48236504252812e-232,1.0446550074992694e-231,1.0446550074992694e-231,0.14662756598240467,0.048359240069084625,0.052830188679245285,0.4286655783653259,0.36844193935394287,0.4664396047592163
27izfs,0.5005833688781689,0.1830872503114831,0.1620115639309343,0.19506172839506172,0.0436241610738255,0.09205020920502092,7.098452676681537e-232,1.0744877605978206e-231,1.0744877605978206e-231,0.163855421686747,0.05233644859813084,0.08888888888888889,0.4521230459213257,0.37464991211891174,0.38689303398132324
27j2a6,0.52816107407126,0.27918209010529194,0.21394973283492355,0.1864406779661017,0.060240963855421686,0.07042253521126761,7.16808791915813e-232,1.0812855820572306e-231,1.0732457264059878e-231,0.15422276621787026,0.06007067137809187,0.08259587020648967,0.49685752391815186,0.4466719627380371,0.4864268898963928
27j78u,0.4365069933593743,0.13264646100857647,0.22594987889389645,0.168141592920354,0.030456852791878174,0.053811659192825115,6.842857288535997e-232,1.2508498911928379e-231,1.2376115213064199e-231,0.14386459802538787,0.03225806451612904,0.03674540682414698,0.3957059979438782,0.4602288603782654,0.44068533182144165
27j81b,0.5177358444027791,0.20842869195313712,0.1447865644558087,0.19047619047619047,0.058394160583941604,0.07749077490774908,6.550377844696236e-232,1.0158451450588103e-231,1.0244914152188952e-231,0.1637666325486182,0.048780487804878044,0.06412825651302606,0.49081236124038696,0.40259313583374023,0.4087677001953125
